VaR,ES,Classes,Loss Mean
24.392701,2.592694,41,24130.00598
24.668668,2.588041,41,24130.00598
25.193857,2.590802,41,24130.00598
24.651558,2.588944,41,24130.00598
24.418593,2.589661,41,24130.00598
24.662711,2.588021,41,24130.00598
24.860687,2.592867,41,24130.00598
25.466271,2.591207,41,24130.00598
25.138499,2.590339,41,24130.00598
25.134826,2.590839,41,24130.00598
24.00019,2.588947,41,24130.00598
24.669093,2.591236,41,24130.00598
25.288239,2.594311,41,24130.00598
25.348096,2.588669,41,24130.00598
24.753459,2.588399,41,24130.00598
24.895118,2.591239,41,24130.00598
24.71394,2.58985,41,24130.00598
24.32155,2.585645,41,24130.00598
24.839178,2.590243,41,24130.00598
24.970216,2.588393,41,24130.00598
24.931998,2.589133,41,24130.00598
24.453285,2.586857,41,24130.00598
25.138869,2.592302,41,24130.00598
25.15167,2.588431,41,24130.00598
25.372002,2.591315,41,24130.00598
25.260924,2.589434,41,24130.00598
24.743555,2.591502,41,24130.00598
25.37015,2.59342,41,24130.00598
25.151216,2.592012,41,24130.00598
24.12296,2.58765,41,24130.00598
25.082661,2.589827,41,24130.00598
24.661069,2.589394,41,24130.00598
25.313514,2.593308,41,24130.00598
24.743046,2.590368,41,24130.00598
24.855007,2.588554,41,24130.00598
24.974121,2.590032,41,24130.00598
25.309426,2.588895,41,24130.00598
24.894042,2.587721,41,24130.00598
24.965159,2.593726,41,24130.00598
25.116389,2.589967,41,24130.00598
25.02293,2.591143,41,24130.00598
24.52969,2.58695,41,24130.00598
25.391938,2.590311,41,24130.00598
24.980145,2.587933,41,24130.00598
25.099908,2.592767,41,24130.00598
25.002024,2.589326,41,24130.00598
24.866365,2.590249,41,24130.00598
25.14376,2.59171,41,24130.00598
24.9054,2.59007,41,24130.00598
24.930613,2.591812,41,24130.00598
25.159964,2.590916,41,24130.00598
25.26354,2.58939,41,24130.00598
25.296312,2.592076,41,24130.00598
24.95398,2.5875,41,24130.00598
25.378108,2.593501,41,24130.00598
24.81525,2.591674,41,24130.00598
24.923592,2.591867,41,24130.00598
24.73278,2.588299,41,24130.00598
24.989423,2.589922,41,24130.00598
25.531411,2.588431,41,24130.00598
25.188178,2.594576,41,24130.00598
25.16312,2.59319,41,24130.00598
24.81876,2.588016,41,24130.00598
24.895391,2.591619,41,24130.00598
25.08978,2.59532,41,24130.00598
24.964806,2.589752,41,24130.00598
24.921194,2.588088,41,24130.00598
24.986256,2.588626,41,24130.00598
25.186516,2.589358,41,24130.00598
24.939303,2.587716,41,24130.00598
25.22338,2.58925,41,24130.00598
24.890217,2.587996,41,24130.00598
24.919919,2.586904,41,24130.00598
25.06151,2.590951,41,24130.00598
24.68646,2.58939,41,24130.00598
24.778284,2.590524,41,24130.00598
25.24763,2.591324,41,24130.00598
25.218532,2.591829,41,24130.00598
24.637321,2.588342,41,24130.00598
25.130905,2.592795,41,24130.00598
25.06141,2.590148,41,24130.00598
25.4074,2.59109,41,24130.00598
24.702829,2.587331,41,24130.00598
24.866277,2.589309,41,24130.00598
24.501303,2.587596,41,24130.00598
24.655104,2.588865,41,24130.00598
24.9541,2.58992,41,24130.00598
24.758334,2.588361,41,24130.00598
25.080566,2.594779,41,24130.00598
25.107366,2.591036,41,24130.00598
24.533128,2.588853,41,24130.00598
24.72288,2.58807,41,24130.00598
24.811056,2.588201,41,24130.00598
25.167871,2.591611,41,24130.00598
24.784367,2.586665,41,24130.00598
24.775862,2.588381,41,24130.00598
25.185629,2.593336,41,24130.00598
25.426459,2.590868,41,24130.00598
25.102744,2.591773,41,24130.00598
25.493358,2.593872,41,24130.00598
25.087269,2.588119,41,24130.00598
25.096772,2.591439,41,24130.00598
24.847404,2.589416,41,24130.00598
24.878674,2.592758,41,24130.00598
24.65081,2.58694,41,24130.00598
25.203809,2.589814,41,24130.00598
25.241016,2.593718,41,24130.00598
25.903607,2.596061,41,24130.00598
24.978718,2.587248,41,24130.00598
24.842873,2.590602,41,24130.00598
24.919992,2.592888,41,24130.00598
25.019528,2.591809,41,24130.00598
24.768648,2.590183,41,24130.00598
24.975085,2.586258,41,24130.00598
24.943196,2.591182,41,24130.00598
25.193163,2.593839,41,24130.00598
25.399698,2.591576,41,24130.00598
24.713312,2.586207,41,24130.00598
25.385532,2.594885,41,24130.00598
25.523534,2.591831,41,24130.00598
24.762984,2.591487,41,24130.00598
24.842879,2.592066,41,24130.00598
25.314587,2.592028,41,24130.00598
24.714786,2.587079,41,24130.00598
24.553307,2.588125,41,24130.00598
24.453609,2.588067,41,24130.00598
24.394256,2.584877,41,24130.00598
25.332964,2.590574,41,24130.00598
25.270554,2.590376,41,24130.00598
24.691546,2.593242,41,24130.00598
25.089131,2.592295,41,24130.00598
24.717692,2.586632,41,24130.00598
24.932098,2.589274,41,24130.00598
24.601327,2.588165,41,24130.00598
24.899746,2.590542,41,24130.00598
24.993967,2.587664,41,24130.00598
24.864473,2.588548,41,24130.00598
24.84739,2.590123,41,24130.00598
24.835415,2.589679,41,24130.00598
17.23865,2.124143,42,23987.82771
17.665666,2.125069,42,23987.82771
17.215214,2.122105,42,23987.82771
17.428321,2.125456,42,23987.82771
16.83523,2.124035,42,23987.82771
17.273511,2.123317,42,23987.82771
17.1015,2.12339,42,23987.82771
17.301348,2.124539,42,23987.82771
17.330593,2.124249,42,23987.82771
17.354571,2.124375,42,23987.82771
16.994076,2.124551,42,23987.82771
17.374236,2.125976,42,23987.82771
17.140083,2.125844,42,23987.82771
17.465162,2.123876,42,23987.82771
17.375006,2.125286,42,23987.82771
17.331274,2.122975,42,23987.82771
17.592652,2.125249,42,23987.82771
17.444362,2.126405,42,23987.82771
17.177243,2.126406,42,23987.82771
17.301853,2.123564,42,23987.82771
17.420405,2.123683,42,23987.82771
17.247306,2.123274,42,23987.82771
17.297664,2.126471,42,23987.82771
17.173607,2.126353,42,23987.82771
16.648843,2.122931,42,23987.82771
17.098874,2.123777,42,23987.82771
17.016079,2.124344,42,23987.82771
17.355839,2.125153,42,23987.82771
17.364605,2.124405,42,23987.82771
17.485859,2.125973,42,23987.82771
17.064649,2.122359,42,23987.82771
17.828066,2.125571,42,23987.82771
17.412904,2.126831,42,23987.82771
17.322757,2.123962,42,23987.82771
17.312552,2.126158,42,23987.82771
17.338099,2.125856,42,23987.82771
17.534628,2.127552,42,23987.82771
17.060289,2.124695,42,23987.82771
17.356012,2.127954,42,23987.82771
17.506736,2.125222,42,23987.82771
17.58919,2.12679,42,23987.82771
17.318426,2.127008,42,23987.82771
17.506178,2.125884,42,23987.82771
17.01687,2.1229,42,23987.82771
17.308894,2.123099,42,23987.82771
17.327626,2.123643,42,23987.82771
17.515222,2.127958,42,23987.82771
17.443276,2.128206,42,23987.82771
17.251703,2.124863,42,23987.82771
17.188515,2.123439,42,23987.82771
17.29483,2.12616,42,23987.82771
17.375977,2.124966,42,23987.82771
17.014143,2.122766,42,23987.82771
17.237286,2.125825,42,23987.82771
17.407574,2.124507,42,23987.82771
17.531583,2.125238,42,23987.82771
17.287731,2.123409,42,23987.82771
17.295132,2.125946,42,23987.82771
17.38612,2.12548,42,23987.82771
17.106822,2.123375,42,23987.82771
17.275853,2.124851,42,23987.82771
17.270665,2.124609,42,23987.82771
17.313994,2.124153,42,23987.82771
17.29473,2.125905,42,23987.82771
17.294444,2.124329,42,23987.82771
17.097197,2.126575,42,23987.82771
17.047563,2.125685,42,23987.82771
17.604543,2.124196,42,23987.82771
17.097233,2.125801,42,23987.82771
17.458785,2.123555,42,23987.82771
17.421,2.12398,42,23987.82771
17.489486,2.125671,42,23987.82771
17.176484,2.122841,42,23987.82771
17.350094,2.124165,42,23987.82771
17.01865,2.124489,42,23987.82771
17.100723,2.126458,42,23987.82771
17.278671,2.126619,42,23987.82771
17.259107,2.123276,42,23987.82771
17.246673,2.124521,42,23987.82771
17.256832,2.125499,42,23987.82771
17.160351,2.125497,42,23987.82771
17.365624,2.127259,42,23987.82771
17.02114,2.12622,42,23987.82771
17.013973,2.125402,42,23987.82771
17.67142,2.12651,42,23987.82771
17.343603,2.126457,42,23987.82771
17.23658,2.12571,42,23987.82771
17.242857,2.125738,42,23987.82771
17.226242,2.124555,42,23987.82771
17.355206,2.124618,42,23987.82771
17.225231,2.127939,42,23987.82771
17.267922,2.122652,42,23987.82771
17.35912,2.12481,42,23987.82771
17.318804,2.124311,42,23987.82771
17.118086,2.124479,42,23987.82771
17.050787,2.124868,42,23987.82771
17.422991,2.123762,42,23987.82771
17.589064,2.127148,42,23987.82771
16.870454,2.121818,42,23987.82771
16.948025,2.123814,42,23987.82771
17.30041,2.125039,42,23987.82771
17.13417,2.12525,42,23987.82771
17.136814,2.126945,42,23987.82771
17.277511,2.127474,42,23987.82771
17.215819,2.126331,42,23987.82771
17.165043,2.124034,42,23987.82771
17.77509,2.127508,42,23987.82771
17.207984,2.124671,42,23987.82771
17.665389,2.126492,42,23987.82771
16.91189,2.12255,42,23987.82771
16.934505,2.123824,42,23987.82771
17.859047,2.127136,42,23987.82771
17.054136,2.123682,42,23987.82771
17.341792,2.123269,42,23987.82771
17.309742,2.126592,42,23987.82771
17.015209,2.125085,42,23987.82771
17.091656,2.124386,42,23987.82771
17.177326,2.125841,42,23987.82771
16.892049,2.122062,42,23987.82771
17.416846,2.124064,42,23987.82771
17.160524,2.124119,42,23987.82771
16.991777,2.128943,42,23987.82771
17.146454,2.124069,42,23987.82771
17.142809,2.124987,42,23987.82771
17.47629,2.12583,42,23987.82771
17.613372,2.128334,42,23987.82771
17.39007,2.12567,42,23987.82771
17.554375,2.126425,42,23987.82771
17.655473,2.127969,42,23987.82771
16.83373,2.122633,42,23987.82771
17.654342,2.129238,42,23987.82771
17.69327,2.12717,42,23987.82771
17.148331,2.122208,42,23987.82771
17.372719,2.126641,42,23987.82771
17.489774,2.124492,42,23987.82771
17.239136,2.126328,42,23987.82771
17.241589,2.126963,42,23987.82771
17.354527,2.124251,42,23987.82771
17.141615,2.125181,42,23987.82771
17.255087,2.123032,42,23987.82771
17.473474,2.126906,42,23987.82771
17.407185,2.126422,42,23987.82771
16.962615,2.124756,42,23987.82771
17.485623,2.127161,42,23987.82771
17.475141,2.125163,42,23987.82771
17.341221,2.124844,42,23987.82771
17.235607,2.124954,42,23987.82771
17.598774,2.127824,42,23987.82771
17.092631,2.124308,42,23987.82771
17.409915,2.127953,42,23987.82771
17.550717,2.125051,42,23987.82771
17.379728,2.127055,42,23987.82771
17.236797,2.126655,42,23987.82771
17.40691,2.12584,42,23987.82771
17.267987,2.128149,42,23987.82771
17.344075,2.123402,42,23987.82771
16.962112,2.122854,42,23987.82771
16.908709,2.123288,42,23987.82771
17.045337,2.125534,42,23987.82771
17.15063,2.126448,42,23987.82771
17.331362,2.123967,42,23987.82771
17.242271,2.125272,42,23987.82771
17.55824,2.12718,42,23987.82771
17.187368,2.126275,42,23987.82771
17.033,2.124791,42,23987.82771
17.398329,2.124158,42,23987.82771
17.110532,2.124769,42,23987.82771
17.297094,2.127028,42,23987.82771
17.406599,2.125582,42,23987.82771
17.46447,2.12359,42,23987.82771
17.141582,2.122844,42,23987.82771
17.106964,2.125191,42,23987.82771
17.30179,2.12594,42,23987.82771
17.529221,2.125798,42,23987.82771
17.50618,2.12622,42,23987.82771
17.07318,2.126092,42,23987.82771
17.302688,2.124804,42,23987.82771
17.067777,2.121596,42,23987.82771
17.042817,2.125068,42,23987.82771
17.444205,2.125783,42,23987.82771
17.416444,2.127725,42,23987.82771
17.283514,2.123992,42,23987.82771
17.402429,2.125439,42,23987.82771
16.96315,2.12294,42,23987.82771
17.273815,2.125225,42,23987.82771
17.233096,2.123846,42,23987.82771
17.624776,2.127769,42,23987.82771
17.273049,2.124493,42,23987.82771
17.069457,2.124432,42,23987.82771
17.210802,2.123833,42,23987.82771
17.600779,2.128202,42,23987.82771
17.209438,2.126048,42,23987.82771
17.360487,2.124855,42,23987.82771
17.702045,2.126203,42,23987.82771
17.055081,2.124925,42,23987.82771
17.064682,2.120698,42,23987.82771
17.382809,2.124286,42,23987.82771
17.09428,2.12514,42,23987.82771
17.515693,2.129223,42,23987.82771
17.265287,2.125131,42,23987.82771
12.339172,1.800458,43,23550.87919
12.590986,1.798729,43,23550.87919
12.347858,1.800755,43,23550.87919
12.34421,1.800782,43,23550.87919
12.464076,1.800694,43,23550.87919
12.542193,1.801159,43,23550.87919
12.404036,1.800384,43,23550.87919
12.578705,1.801179,43,23550.87919
12.201222,1.799317,43,23550.87919
12.45913,1.80063,43,23550.87919
12.512159,1.798813,43,23550.87919
12.408095,1.803525,43,23550.87919
12.59733,1.80161,43,23550.87919
12.524138,1.799897,43,23550.87919
12.524614,1.801552,43,23550.87919
12.25944,1.7992,43,23550.87919
12.562451,1.801042,43,23550.87919
12.460807,1.802226,43,23550.87919
12.328941,1.800023,43,23550.87919
12.292305,1.798837,43,23550.87919
12.34895,1.79889,43,23550.87919
12.57581,1.80255,43,23550.87919
12.30123,1.799892,43,23550.87919
12.377314,1.800796,43,23550.87919
12.053495,1.798234,43,23550.87919
12.145464,1.798682,43,23550.87919
12.429137,1.800667,43,23550.87919
12.26784,1.798551,43,23550.87919
12.19154,1.79912,43,23550.87919
12.376015,1.800382,43,23550.87919
12.371782,1.801258,43,23550.87919
12.22745,1.798542,43,23550.87919
12.248751,1.797294,43,23550.87919
12.36544,1.80101,43,23550.87919
12.463102,1.801653,43,23550.87919
12.532151,1.801462,43,23550.87919
12.435198,1.800288,43,23550.87919
12.532672,1.800692,43,23550.87919
12.407952,1.797799,43,23550.87919
12.310376,1.800137,43,23550.87919
12.355752,1.800377,43,23550.87919
12.239279,1.801588,43,23550.87919
12.357425,1.798867,43,23550.87919
12.5605,1.801474,43,23550.87919
12.336321,1.801355,43,23550.87919
12.21099,1.798708,43,23550.87919
12.272286,1.799215,43,23550.87919
12.31703,1.800455,43,23550.87919
12.447464,1.800581,43,23550.87919
12.246673,1.799451,43,23550.87919
12.588322,1.801824,43,23550.87919
12.35622,1.800259,43,23550.87919
12.37949,1.80053,43,23550.87919
12.279736,1.799102,43,23550.87919
12.348806,1.799739,43,23550.87919
12.43011,1.79955,43,23550.87919
12.329202,1.799762,43,23550.87919
12.256302,1.799742,43,23550.87919
12.0245,1.79874,43,23550.87919
12.224717,1.800096,43,23550.87919
12.471215,1.801298,43,23550.87919
12.287751,1.798135,43,23550.87919
12.215147,1.800164,43,23550.87919
12.342885,1.798666,43,23550.87919
12.261868,1.799054,43,23550.87919
12.088462,1.798998,43,23550.87919
12.436251,1.800561,43,23550.87919
12.66529,1.80265,43,23550.87919
12.308719,1.800701,43,23550.87919
12.326417,1.799813,43,23550.87919
12.432462,1.799347,43,23550.87919
12.301358,1.799752,43,23550.87919
12.370147,1.799959,43,23550.87919
12.351653,1.799782,43,23550.87919
12.389254,1.800966,43,23550.87919
12.174108,1.800414,43,23550.87919
12.454337,1.800899,43,23550.87919
12.388951,1.800262,43,23550.87919
12.574561,1.799857,43,23550.87919
12.233038,1.800789,43,23550.87919
12.5475,1.801398,43,23550.87919
12.378626,1.799346,43,23550.87919
12.11526,1.801621,43,23550.87919
12.271491,1.799103,43,23550.87919
12.238233,1.798245,43,23550.87919
12.031539,1.798309,43,23550.87919
12.385134,1.800363,43,23550.87919
12.257931,1.800425,43,23550.87919
12.451493,1.800934,43,23550.87919
12.256144,1.801899,43,23550.87919
12.205358,1.799243,43,23550.87919
12.315086,1.800123,43,23550.87919
12.40308,1.799695,43,23550.87919
12.456571,1.800022,43,23550.87919
12.196958,1.799188,43,23550.87919
11.900733,1.797562,43,23550.87919
12.233025,1.798771,43,23550.87919
12.3112,1.80167,43,23550.87919
12.61739,1.80076,43,23550.87919
12.5479,1.79905,43,23550.87919
12.173402,1.799177,43,23550.87919
12.390512,1.800353,43,23550.87919
12.285894,1.800857,43,23550.87919
12.448701,1.801196,43,23550.87919
12.642944,1.800415,43,23550.87919
12.21665,1.80003,43,23550.87919
12.201511,1.800453,43,23550.87919
12.33498,1.799476,43,23550.87919
12.128606,1.800629,43,23550.87919
12.114906,1.798583,43,23550.87919
12.312907,1.799435,43,23550.87919
12.091737,1.800071,43,23550.87919
12.379061,1.799731,43,23550.87919
12.600732,1.800869,43,23550.87919
12.300401,1.798234,43,23550.87919
12.350087,1.799999,43,23550.87919
12.492472,1.800763,43,23550.87919
12.21985,1.799434,43,23550.87919
12.26895,1.80203,43,23550.87919
12.309901,1.799996,43,23550.87919
12.649562,1.801613,43,23550.87919
12.191649,1.796857,43,23550.87919
12.345834,1.802083,43,23550.87919
12.342807,1.799003,43,23550.87919
12.224009,1.801192,43,23550.87919
12.365021,1.800497,43,23550.87919
12.453513,1.799396,43,23550.87919
12.492252,1.799706,43,23550.87919
12.573183,1.802058,43,23550.87919
12.482973,1.799029,43,23550.87919
12.550109,1.801175,43,23550.87919
12.310238,1.797444,43,23550.87919
12.046484,1.799648,43,23550.87919
12.578575,1.799952,43,23550.87919
12.002584,1.797009,43,23550.87919
12.405417,1.800119,43,23550.87919
12.401965,1.801693,43,23550.87919
12.338346,1.800125,43,23550.87919
12.418614,1.798944,43,23550.87919
12.258877,1.800098,43,23550.87919
12.348413,1.798156,43,23550.87919
12.292662,1.799429,43,23550.87919
12.47133,1.79823,43,23550.87919
12.527652,1.799739,43,23550.87919
12.483915,1.801436,43,23550.87919
12.574666,1.800323,43,23550.87919
12.168965,1.800384,43,23550.87919
12.343718,1.800811,43,23550.87919
12.276898,1.799948,43,23550.87919
12.479683,1.800703,43,23550.87919
12.22594,1.80074,43,23550.87919
12.308776,1.799089,43,23550.87919
12.407084,1.801393,43,23550.87919
12.529064,1.802058,43,23550.87919
12.644213,1.799443,43,23550.87919
12.355797,1.800036,43,23550.87919
12.656915,1.799582,43,23550.87919
12.264992,1.800093,43,23550.87919
12.427299,1.800298,43,23550.87919
12.337845,1.798005,43,23550.87919
12.447419,1.799142,43,23550.87919
12.230656,1.798817,43,23550.87919
12.057572,1.799304,43,23550.87919
12.367025,1.799497,43,23550.87919
12.312628,1.799283,43,23550.87919
12.418219,1.798581,43,23550.87919
12.268818,1.800477,43,23550.87919
12.352877,1.799693,43,23550.87919
12.366753,1.801212,43,23550.87919
12.33095,1.79779,43,23550.87919
12.369727,1.798917,43,23550.87919
12.163595,1.798703,43,23550.87919
12.33733,1.800996,43,23550.87919
12.419364,1.801435,43,23550.87919
12.690999,1.801795,43,23550.87919
12.505316,1.797655,43,23550.87919
12.505656,1.801166,43,23550.87919
12.31921,1.799396,43,23550.87919
12.37692,1.80012,43,23550.87919
12.39291,1.799777,43,23550.87919
12.512229,1.799704,43,23550.87919
12.40351,1.801482,43,23550.87919
12.159556,1.798537,43,23550.87919
12.358029,1.800486,43,23550.87919
12.274886,1.799487,43,23550.87919
12.477804,1.801789,43,23550.87919
12.333677,1.800635,43,23550.87919
12.00789,1.79926,43,23550.87919
12.518423,1.801266,43,23550.87919
12.34756,1.80021,43,23550.87919
12.637106,1.799365,43,23550.87919
12.545453,1.800399,43,23550.87919
12.104549,1.800205,43,23550.87919
12.427991,1.799193,43,23550.87919
12.341857,1.799384,43,23550.87919
12.33401,1.800877,43,23550.87919
12.369134,1.800639,43,23550.87919
12.320239,1.798296,43,23550.87919
12.477134,1.798139,43,23550.87919
12.245409,1.799652,43,23550.87919
7.407261,1.399709,44,17665.07481
7.247752,1.399376,44,17665.07481
7.396988,1.399415,44,17665.07481
7.385379,1.399652,44,17665.07481
7.228209,1.399842,44,17665.07481
7.43633,1.40008,44,17665.07481
7.271555,1.399252,44,17665.07481
7.138799,1.398659,44,17665.07481
7.312598,1.400037,44,17665.07481
7.329261,1.399264,44,17665.07481
7.380061,1.399698,44,17665.07481
7.398021,1.399572,44,17665.07481
7.478189,1.400156,44,17665.07481
7.33653,1.399639,44,17665.07481
7.177027,1.398739,44,17665.07481
7.521575,1.399953,44,17665.07481
7.342955,1.400306,44,17665.07481
7.331523,1.399839,44,17665.07481
7.338374,1.400382,44,17665.07481
7.32043,1.40059,44,17665.07481
7.272124,1.400854,44,17665.07481
7.279028,1.399089,44,17665.07481
7.253583,1.399527,44,17665.07481
7.372289,1.399528,44,17665.07481
7.361002,1.399499,44,17665.07481
7.509753,1.399975,44,17665.07481
7.33619,1.399482,44,17665.07481
7.382173,1.400483,44,17665.07481
7.304768,1.399979,44,17665.07481
7.340944,1.399647,44,17665.07481
7.25447,1.400049,44,17665.07481
7.271074,1.399331,44,17665.07481
7.405338,1.400601,44,17665.07481
7.434862,1.400401,44,17665.07481
7.272159,1.399641,44,17665.07481
7.249899,1.399143,44,17665.07481
7.39724,1.400538,44,17665.07481
7.260597,1.401105,44,17665.07481
7.307524,1.399906,44,17665.07481
7.351715,1.400136,44,17665.07481
7.268299,1.399686,44,17665.07481
7.48375,1.39928,44,17665.07481
7.250389,1.398561,44,17665.07481
7.401137,1.39985,44,17665.07481
7.342908,1.400029,44,17665.07481
7.356319,1.399796,44,17665.07481
7.345193,1.400023,44,17665.07481
7.240716,1.3995,44,17665.07481
7.431476,1.399883,44,17665.07481
7.239171,1.399237,44,17665.07481
7.210388,1.399364,44,17665.07481
7.330603,1.399473,44,17665.07481
7.26306,1.399799,44,17665.07481
7.298957,1.400019,44,17665.07481
7.294767,1.399197,44,17665.07481
7.337951,1.399957,44,17665.07481
7.455693,1.399876,44,17665.07481
7.376191,1.399199,44,17665.07481
7.328044,1.400515,44,17665.07481
7.298001,1.397866,44,17665.07481
7.330536,1.400473,44,17665.07481
7.347999,1.399899,44,17665.07481
7.228354,1.398343,44,17665.07481
7.384502,1.400289,44,17665.07481
7.357731,1.399683,44,17665.07481
7.235246,1.398314,44,17665.07481
7.389248,1.400935,44,17665.07481
7.454915,1.400669,44,17665.07481
7.219924,1.399928,44,17665.07481
7.208985,1.398856,44,17665.07481
7.14036,1.398921,44,17665.07481
7.375174,1.400426,44,17665.07481
7.260955,1.39956,44,17665.07481
7.366559,1.400064,44,17665.07481
7.250433,1.399544,44,17665.07481
7.387001,1.399628,44,17665.07481
7.254,1.399088,44,17665.07481
7.461246,1.400396,44,17665.07481
7.397665,1.400323,44,17665.07481
7.333492,1.399661,44,17665.07481
7.36935,1.399276,44,17665.07481
7.345959,1.399475,44,17665.07481
7.339078,1.401068,44,17665.07481
7.25025,1.399141,44,17665.07481
7.339558,1.39903,44,17665.07481
7.380949,1.400117,44,17665.07481
7.43814,1.399054,44,17665.07481
7.187125,1.39965,44,17665.07481
7.357629,1.399836,44,17665.07481
7.432034,1.400641,44,17665.07481
7.361395,1.399265,44,17665.07481
7.508069,1.400265,44,17665.07481
7.253763,1.398825,44,17665.07481
7.32882,1.399052,44,17665.07481
7.456431,1.400393,44,17665.07481
7.415362,1.399817,44,17665.07481
7.383477,1.400146,44,17665.07481
7.295404,1.398798,44,17665.07481
7.340368,1.399826,44,17665.07481
7.345969,1.400484,44,17665.07481
7.345611,1.398673,44,17665.07481
7.274989,1.399259,44,17665.07481
7.481249,1.401089,44,17665.07481
7.446614,1.399618,44,17665.07481
7.20162,1.399857,44,17665.07481
7.28389,1.3996,44,17665.07481
7.37629,1.399757,44,17665.07481
7.288927,1.39973,44,17665.07481
7.394907,1.400471,44,17665.07481
7.38114,1.400831,44,17665.07481
7.270993,1.398925,44,17665.07481
7.397584,1.400085,44,17665.07481
7.39435,1.40038,44,17665.07481
7.41376,1.400915,44,17665.07481
7.222598,1.398527,44,17665.07481
7.367267,1.399077,44,17665.07481
7.340314,1.400621,44,17665.07481
7.383613,1.400702,44,17665.07481
7.239324,1.398604,44,17665.07481
7.21527,1.399921,44,17665.07481
7.320667,1.398425,44,17665.07481
7.237568,1.399391,44,17665.07481
7.152518,1.399017,44,17665.07481
7.269172,1.399547,44,17665.07481
7.420982,1.399092,44,17665.07481
7.4752,1.400821,44,17665.07481
7.32701,1.400266,44,17665.07481
7.348274,1.398836,44,17665.07481
7.364672,1.399737,44,17665.07481
7.36293,1.399855,44,17665.07481
7.259921,1.398753,44,17665.07481
7.327597,1.400083,44,17665.07481
7.357327,1.401431,44,17665.07481
7.346469,1.399971,44,17665.07481
7.199157,1.400271,44,17665.07481
7.302946,1.399967,44,17665.07481
7.356889,1.399477,44,17665.07481
7.450713,1.40084,44,17665.07481
7.473853,1.401076,44,17665.07481
7.331777,1.399983,44,17665.07481
7.334802,1.398667,44,17665.07481
7.33129,1.398724,44,17665.07481
7.360912,1.400409,44,17665.07481
7.296602,1.40006,44,17665.07481
7.405772,1.400782,44,17665.07481
7.272043,1.400035,44,17665.07481
7.222267,1.399869,44,17665.07481
7.354715,1.40029,44,17665.07481
7.203082,1.399114,44,17665.07481
7.262095,1.399973,44,17665.07481
7.289143,1.399621,44,17665.07481
7.359868,1.399875,44,17665.07481
7.218141,1.399059,44,17665.07481
7.422259,1.400325,44,17665.07481
7.276029,1.399179,44,17665.07481
7.263484,1.400575,44,17665.07481
7.29082,1.400267,44,17665.07481
7.373777,1.399901,44,17665.07481
7.452632,1.400347,44,17665.07481
7.312921,1.399937,44,17665.07481
7.354573,1.399856,44,17665.07481
7.28881,1.400052,44,17665.07481
7.262473,1.399147,44,17665.07481
7.354692,1.399761,44,17665.07481
7.400845,1.399425,44,17665.07481
7.415918,1.400379,44,17665.07481
7.463538,1.399856,44,17665.07481
7.323089,1.399933,44,17665.07481
7.274435,1.399556,44,17665.07481
7.268469,1.3988,44,17665.07481
7.401279,1.399652,44,17665.07481
7.310033,1.399561,44,17665.07481
7.280876,1.399425,44,17665.07481
7.416474,1.399759,44,17665.07481
7.348468,1.398681,44,17665.07481
7.302015,1.400139,44,17665.07481
7.150097,1.39934,44,17665.07481
7.353571,1.400538,44,17665.07481
7.304638,1.400249,44,17665.07481
7.246093,1.399174,44,17665.07481
7.274798,1.400653,44,17665.07481
7.387154,1.399192,44,17665.07481
7.36998,1.400933,44,17665.07481
7.257964,1.399668,44,17665.07481
7.409323,1.400513,44,17665.07481
7.272868,1.400589,44,17665.07481
7.378767,1.400455,44,17665.07481
7.360699,1.399804,44,17665.07481
7.275277,1.399344,44,17665.07481
7.336704,1.400151,44,17665.07481
7.348798,1.399186,44,17665.07481
7.387445,1.400088,44,17665.07481
7.237131,1.398219,44,17665.07481
7.291122,1.399188,44,17665.07481
7.38508,1.400088,44,17665.07481
7.304135,1.400204,44,17665.07481
7.433524,1.400955,44,17665.07481
7.237687,1.400535,44,17665.07481
7.321383,1.399558,44,17665.07481
7.283447,1.400042,44,17665.07481
15.061786,2.123513,45,21834.49468
15.267975,2.124188,45,21834.49468
14.951273,2.125838,45,21834.49468
14.987978,2.123445,45,21834.49468
15.186746,2.125241,45,21834.49468
14.897567,2.122858,45,21834.49468
14.960758,2.123987,45,21834.49468
15.199702,2.127195,45,21834.49468
15.221388,2.124888,45,21834.49468
15.229528,2.123168,45,21834.49468
14.86786,2.12096,45,21834.49468
15.266065,2.123763,45,21834.49468
14.886561,2.124189,45,21834.49468
14.914121,2.121883,45,21834.49468
15.275021,2.125689,45,21834.49468
15.064102,2.123504,45,21834.49468
14.957388,2.123788,45,21834.49468
15.179543,2.127242,45,21834.49468
15.338437,2.124935,45,21834.49468
14.858512,2.123542,45,21834.49468
15.065826,2.122787,45,21834.49468
14.885698,2.124754,45,21834.49468
15.500364,2.127462,45,21834.49468
15.340658,2.125533,45,21834.49468
15.147851,2.123903,45,21834.49468
15.323094,2.123487,45,21834.49468
15.361637,2.123992,45,21834.49468
15.170374,2.126003,45,21834.49468
15.072509,2.125304,45,21834.49468
15.21738,2.12654,45,21834.49468
15.248441,2.126855,45,21834.49468
15.014797,2.121444,45,21834.49468
15.290611,2.127367,45,21834.49468
15.319479,2.123709,45,21834.49468
15.138911,2.125794,45,21834.49468
14.656,2.12327,45,21834.49468
15.425107,2.125886,45,21834.49468
15.050402,2.124963,45,21834.49468
